season_id,edition_id,game_id,round,action_number,period,type,player_id,team_id,opponent_id,x,y,details
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,212,2,2FGA,Thomas Cornely,Blois,Pau-Lacq-Orthez,0.178,4.397,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,214,2,3FGM,Garrett Sim,Pau-Lacq-Orthez,Blois,-1.741,7.139,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,217,2,2FGM,Brice Dessert,Blois,Pau-Lacq-Orthez,-0.537,0.547,dunk
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,234,2,2FGA,Cj Williams,Pau-Lacq-Orthez,Blois,2.847,2.113,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,236,2,3FGM,Tyren Johnson,Blois,Pau-Lacq-Orthez,0.178,7.531,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,238,2,2FGA,Garrett Sim,Pau-Lacq-Orthez,Blois,1.611,2.995,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,253,3,2FGA,Amadou Sow,Blois,Pau-Lacq-Orthez,3.628,1.396,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,255,3,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,0.147,2.373,hook shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,257,3,2FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,-2.391,4.691,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,259,3,3FGA,Garrett Sim,Pau-Lacq-Orthez,Blois,-6.523,3.025,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,261,3,2FGA,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,-1.024,2.275,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,263,3,3FGM,Tyren Johnson,Blois,Pau-Lacq-Orthez,1.806,7.531,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,265,3,2FGA,Markeith Cummings,Pau-Lacq-Orthez,Blois,3.693,1.133,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,269,3,2FGA,Tyren Johnson,Blois,Pau-Lacq-Orthez,-4.083,2.667,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,271,3,3FGA,Michael Stockton,Pau-Lacq-Orthez,Blois,5.19,5.604,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,273,3,2FGA,Amadou Sow,Blois,Pau-Lacq-Orthez,-1.968,2.015,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,275,3,3FGA,Landing Sane,Pau-Lacq-Orthez,Blois,4.767,5.638,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,277,3,3FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,-1.611,7.463,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,279,3,3FGA,Michael Stockton,Pau-Lacq-Orthez,Blois,1.383,7.693,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,281,3,2FGM,Robert Johnson,Blois,Pau-Lacq-Orthez,-1.48,1.46,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,282,3,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,0.276,1.981,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,290,3,2FGA,Bruno Cingala-Mata,Blois,Pau-Lacq-Orthez,-2.034,3.191,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,293,3,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,0.114,2.407,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,295,3,3FGA,Tyus Battle,Blois,Pau-Lacq-Orthez,1.057,7.399,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,299,3,2FGM,Michael Stockton,Pau-Lacq-Orthez,Blois,1.806,2.471,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,300,3,2FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,-2.326,3.221,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,302,3,2FGM,Giovan Oniangue,Pau-Lacq-Orthez,Blois,1.091,1.981,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,307,3,3FGA,Paul Rigot,Blois,Pau-Lacq-Orthez,4.767,5.932,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,309,3,3FGA,Landing Sane,Pau-Lacq-Orthez,Blois,4.604,6.03,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,324,3,2FGA,Michael Stockton,Pau-Lacq-Orthez,Blois,-1.643,1.656,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,326,3,2FGM,Cj Williams,Pau-Lacq-Orthez,Blois,3.334,1.264,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,328,3,2FGA,Paul Rigot,Blois,Pau-Lacq-Orthez,-5.352,2.309,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,332,3,2FGM,Bruno Cingala-Mata,Blois,Pau-Lacq-Orthez,0.765,1.917,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,334,3,3FGA,Landing Sane,Pau-Lacq-Orthez,Blois,-4.409,6.094,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,338,3,3FGA,Cj Williams,Pau-Lacq-Orthez,Blois,6.492,3.874,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,340,3,2FGM,Robert Johnson,Blois,Pau-Lacq-Orthez,-0.732,1.427,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,341,3,2FGA,Darel Poirier,Pau-Lacq-Orthez,Blois,1.22,1.494,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,349,3,2FGM,Robert Johnson,Blois,Pau-Lacq-Orthez,-0.83,1.46,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,354,4,2FGM,Timothe Vergiat,Blois,Pau-Lacq-Orthez,2.619,0.808,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,355,4,2FGA,Michael Stockton,Pau-Lacq-Orthez,Blois,3.206,0.449,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,357,4,2FGA,Tyren Johnson,Blois,Pau-Lacq-Orthez,2.554,0.676,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,365,4,3FGA,Landing Sane,Pau-Lacq-Orthez,Blois,5.385,5.31,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,384,4,3FGM,Timothe Vergiat,Blois,Pau-Lacq-Orthez,-0.927,7.497,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,388,4,3FGA,Giovan Oniangue,Pau-Lacq-Orthez,Blois,4.344,5.604,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,390,4,3FGA,Timothe Vergiat,Blois,Pau-Lacq-Orthez,-2.814,7.531,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,392,4,2FGA,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,-0.472,1.785,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,394,4,2FGA,Brice Dessert,Blois,Pau-Lacq-Orthez,1.741,2.113,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,400,4,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,0.147,2.799,hook shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,402,4,3FGA,Timothe Vergiat,Blois,Pau-Lacq-Orthez,0.96,7.301,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,409,4,2FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,-0.895,5.865,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,411,4,2FGA,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,0.081,5.736,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,413,4,2FGA,Mbaye Ndiaye,Blois,Pau-Lacq-Orthez,1.318,4.07,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,415,4,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,0.245,2.211,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,424,4,3FGM,Tyren Johnson,Blois,Pau-Lacq-Orthez,3.628,6.517,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,426,4,2FGM,Giovan Oniangue,Pau-Lacq-Orthez,Blois,-0.797,1.102,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,427,4,2FGA,Thomas Cornely,Blois,Pau-Lacq-Orthez,1.578,1.917,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,429,4,2FGM,Mbaye Ndiaye,Blois,Pau-Lacq-Orthez,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,430,4,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,-0.895,0.024,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,432,4,2FGA,Tyren Johnson,Blois,Pau-Lacq-Orthez,2.034,0.416,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,437,4,2FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,0.862,2.309,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,439,4,2FGM,Mbaye Ndiaye,Blois,Pau-Lacq-Orthez,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,440,4,2FGM,Markeith Cummings,Pau-Lacq-Orthez,Blois,-1.286,1.102,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,442,4,3FGA,Amadou Sow,Blois,Pau-Lacq-Orthez,3.79,6.649,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,444,4,3FGA,Garrett Sim,Pau-Lacq-Orthez,Blois,5.093,5.246,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,446,4,2FGA,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,2.066,2.048,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,454,4,2FGM,Thomas Cornely,Blois,Pau-Lacq-Orthez,0.245,1.2,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,461,4,3FGA,Giovan Oniangue,Pau-Lacq-Orthez,Blois,-4.603,5.702,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,463,4,2FGM,Thomas Cornely,Blois,Pau-Lacq-Orthez,0.374,1.494,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,475,4,3FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,-2.457,7.825,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,477,4,3FGM,Thomas Cornely,Blois,Pau-Lacq-Orthez,-5.678,4.952,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,487,5,2FGA,Garrett Sim,Pau-Lacq-Orthez,Blois,2.066,2.048,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,489,5,2FGM,Markeith Cummings,Pau-Lacq-Orthez,Blois,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,490,5,2FGM,Robert Johnson,Blois,Pau-Lacq-Orthez,1.936,3.191,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,493,5,2FGA,Mbaye Ndiaye,Blois,Pau-Lacq-Orthez,3.465,1.004,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,497,5,2FGM,Bruno Cingala-Mata,Blois,Pau-Lacq-Orthez,-3.139,4.462,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,499,5,3FGA,Markeith Cummings,Pau-Lacq-Orthez,Blois,6.003,3.776,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,501,5,2FGM,Thomas Cornely,Blois,Pau-Lacq-Orthez,-2.099,3.157,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,504,5,2FGM,Michael Stockton,Pau-Lacq-Orthez,Blois,1.903,0.71,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,505,5,3FGA,Tyren Johnson,Blois,Pau-Lacq-Orthez,-4.962,6.094,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,507,5,2FGM,Vitalis Chikoko,Pau-Lacq-Orthez,Blois,-0.374,0.284,dunk
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,509,5,2FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,1.188,1.525,jump shot
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,511,5,2FGM,Bruno Cingala-Mata,Blois,Pau-Lacq-Orthez,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,518,5,3FGA,Robert Johnson,Blois,Pau-Lacq-Orthez,-4.441,6.551,
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,533,5,2FGM,Markeith Cummings,Pau-Lacq-Orthez,Blois,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Pau-Lacq-Orthez-Blois,25,537,5,3FGM,Thomas Cornely,Blois,Pau-Lacq-Orthez,0.993,7.399,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,6,1,2FGM,Marcus Keene,Strasbourg,Gravelines-Dunkerque,1.494,3.266,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,8,1,2FGM,Justin Robinson,Gravelines-Dunkerque,Strasbourg,0.755,0.363,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,10,1,3FGA,Rodions Kurucs,Strasbourg,Gravelines-Dunkerque,6.903,0.276,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,12,1,2FGA,Justin Robinson,Gravelines-Dunkerque,Strasbourg,0.384,3.126,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,16,1,2FGA,Bodian Massa,Strasbourg,Gravelines-Dunkerque,-0.811,2.412,hook shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,18,1,3FGA,Vince Edwards,Gravelines-Dunkerque,Strasbourg,4.71,6.058,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,20,1,3FGM,Vince Edwards,Gravelines-Dunkerque,Strasbourg,-0.584,7.598,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,22,1,3FGM,Rodions Kurucs,Strasbourg,Gravelines-Dunkerque,-5.849,4.806,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,24,1,2FGA,Vince Edwards,Gravelines-Dunkerque,Strasbourg,1.38,0.021,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,26,1,3FGM,Lucas Beaufort,Strasbourg,Gravelines-Dunkerque,6.958,-0.351,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,30,1,3FGM,Kenny Boynton,Gravelines-Dunkerque,Strasbourg,5.707,5.263,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,31,1,2FGM,Leopold Cavaliere,Strasbourg,Gravelines-Dunkerque,0.584,0.192,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,37,1,2FGM,Jajuan Johnson,Gravelines-Dunkerque,Strasbourg,3.345,3.353,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,39,1,2FGA,Rodions Kurucs,Strasbourg,Gravelines-Dunkerque,-0.099,4.207,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,41,1,2FGA,Bodian Massa,Strasbourg,Gravelines-Dunkerque,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,43,1,3FGA,Kenny Boynton,Gravelines-Dunkerque,Strasbourg,5.508,5.573,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,48,1,2FGM,Lucas Beaufort,Strasbourg,Gravelines-Dunkerque,-1.295,3.297,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,63,1,2FGA,Justin Robinson,Gravelines-Dunkerque,Strasbourg,-2.376,5.915,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,65,1,3FGA,Justin Robinson,Gravelines-Dunkerque,Strasbourg,-5.479,5.831,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,92,1,2FGM,Vince Edwards,Gravelines-Dunkerque,Strasbourg,-1.95,4.406,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,100,1,2FGM,Deandre Lansdowne,Strasbourg,Gravelines-Dunkerque,-0.042,0.077,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,102,1,2FGA,Dominik Olejniczak,Gravelines-Dunkerque,Strasbourg,-4.085,3.695,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,104,1,3FGA,Tim Frazier,Strasbourg,Gravelines-Dunkerque,5.792,4.064,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,106,1,2FGM,Matthieu Gauzin,Gravelines-Dunkerque,Strasbourg,-0.099,-0.15,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,109,1,2FGA,Matthieu Gauzin,Gravelines-Dunkerque,Strasbourg,-3.402,4.235,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,111,1,2FGM,Leopold Cavaliere,Strasbourg,Gravelines-Dunkerque,0.014,0.22,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,115,1,2FGM,Deandre Lansdowne,Strasbourg,Gravelines-Dunkerque,-0.897,0.561,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,117,1,3FGM,Kenny Boynton,Gravelines-Dunkerque,Strasbourg,5.792,4.465,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,126,2,2FGM,Tim Frazier,Strasbourg,Gravelines-Dunkerque,0.612,0.959,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,139,2,2FGA,Rodions Kurucs,Strasbourg,Gravelines-Dunkerque,-0.498,5.148,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,143,2,2FGM,Rodions Kurucs,Strasbourg,Gravelines-Dunkerque,-0.555,1.245,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,149,2,2FGA,Paul Lacombe,Strasbourg,Gravelines-Dunkerque,-1.551,0.617,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,155,2,2FGM,Kenny Boynton,Gravelines-Dunkerque,Strasbourg,3.031,0.875,floating jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,156,2,2FGA,Marcus Keene,Strasbourg,Gravelines-Dunkerque,-4.54,1.443,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,164,2,2FGM,Jajuan Johnson,Gravelines-Dunkerque,Strasbourg,1.551,1.359,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,167,2,2FGM,Jajuan Johnson,Gravelines-Dunkerque,Strasbourg,-0.184,0.248,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,170,2,2FGA,Bodian Massa,Strasbourg,Gravelines-Dunkerque,0.526,1.474,hook shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,172,2,3FGM,Szilard Benke,Gravelines-Dunkerque,Strasbourg,5.28,5.033,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,173,2,2FGA,Deandre Lansdowne,Strasbourg,Gravelines-Dunkerque,0.07,5.403,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,177,2,3FGM,Lucas Beaufort,Strasbourg,Gravelines-Dunkerque,-5.764,5.319,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,179,2,2FGA,Dominik Olejniczak,Gravelines-Dunkerque,Strasbourg,-1.266,0.276,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,182,2,2FGM,Justin Robinson,Gravelines-Dunkerque,Strasbourg,3.799,4.064,step-back
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,183,2,2FGM,Marcus Keene,Strasbourg,Gravelines-Dunkerque,-2.775,3.126,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,184,2,2FGM,Vafessa Fofana,Gravelines-Dunkerque,Strasbourg,0.612,-0.007,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,191,2,3FGA,Justin Robinson,Gravelines-Dunkerque,Strasbourg,6.019,5.005,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,193,2,2FGM,Deandre Lansdowne,Strasbourg,Gravelines-Dunkerque,-0.811,0.304,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,210,2,2FGA,Dominik Olejniczak,Gravelines-Dunkerque,Strasbourg,-0.07,2.953,hook shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,214,2,3FGM,Paul Lacombe,Strasbourg,Gravelines-Dunkerque,-1.18,7.682,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,216,2,2FGM,Justin Robinson,Gravelines-Dunkerque,Strasbourg,-1.864,0.304,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,217,2,3FGA,Martin Peterka,Strasbourg,Gravelines-Dunkerque,-5.28,6.371,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,225,2,2FGA,Lucas Beaufort,Strasbourg,Gravelines-Dunkerque,5.194,-0.122,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,227,2,3FGM,Szilard Benke,Gravelines-Dunkerque,Strasbourg,-3.743,6.399,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,228,2,2FGM,Deandre Lansdowne,Strasbourg,Gravelines-Dunkerque,0.498,0.903,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,235,2,2FGM,Dominik Olejniczak,Gravelines-Dunkerque,Strasbourg,0.042,0.049,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,246,2,3FGM,Marcus Keene,Strasbourg,Gravelines-Dunkerque,3.714,6.657,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,263,3,2FGA,Justin Robinson,Gravelines-Dunkerque,Strasbourg,-4.027,3.58,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,268,3,2FGM,Justin Robinson,Gravelines-Dunkerque,Strasbourg,-4.484,2.269,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,271,3,2FGA,Kenny Boynton,Gravelines-Dunkerque,Strasbourg,-3.799,2.953,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,273,3,3FGA,Justin Robinson,Gravelines-Dunkerque,Strasbourg,2.235,7.34,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,281,3,3FGA,Marcus Keene,Strasbourg,Gravelines-Dunkerque,5.905,4.89,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,283,3,2FGA,Paul Lacombe,Strasbourg,Gravelines-Dunkerque,-1.18,0.847,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,294,3,2FGA,Vince Edwards,Gravelines-Dunkerque,Strasbourg,-4.681,0.561,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,296,3,2FGM,Rodions Kurucs,Strasbourg,Gravelines-Dunkerque,-1.097,-0.237,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,298,3,2FGM,Dominik Olejniczak,Gravelines-Dunkerque,Strasbourg,-0.982,0.903,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,300,3,2FGM,Leopold Cavaliere,Strasbourg,Gravelines-Dunkerque,0.042,-0.265,dunk
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,306,3,3FGA,Kenny Boynton,Gravelines-Dunkerque,Strasbourg,2.832,7.368,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,312,3,2FGA,Deandre Lansdowne,Strasbourg,Gravelines-Dunkerque,-0.299,5.148,jump shot
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,314,3,2FGA,Szilard Benke,Gravelines-Dunkerque,Strasbourg,1.097,0.561,layup
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,316,3,2FGM,Dominik Olejniczak,Gravelines-Dunkerque,Strasbourg,0,-0.175,putback
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,317,3,3FGM,Marcus Keene,Strasbourg,Gravelines-Dunkerque,-5.023,5.775,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,321,3,3FGM,Marcus Keene,Strasbourg,Gravelines-Dunkerque,-2.235,6.8,
22-23,22-23 PROA,2023-03-25:Strasbourg-Gravelines-Dunkerque,25,327,3,2FGM,Leopold Cavaliere,Strasbourg,Gravelines-Dunkerque,-0.099,0.133,dunk
